,country,year,cause,Deaths,DALYs,Incidence,income_level
65,Algeria,2011,Environmental heat and cold exposure,0.0793868886394816,7.111589645328309,32.01677393085,UM
66,Algeria,2012,Cardiovascular diseases,374.4362782176967,7731.797358144157,651.35598833276,UM
67,Algeria,2012,Chronic respiratory diseases,28.99452837217781,875.5490587204534,943.03975655383,UM
68,Algeria,2012,Environmental heat and cold exposure,0.0784218392724278,6.965120241094207,31.38121781259,UM
69,Algeria,2013,Cardiovascular diseases,370.1955261285576,7634.050912141565,637.80801572652,UM
70,Algeria,2013,Chronic respiratory diseases,28.618115788772545,869.9854337184067,945.1740192844,UM
71,Algeria,2013,Environmental heat and cold exposure,0.07791197162019,6.825059698034213,30.62585592128,UM
72,Algeria,2014,Cardiovascular diseases,369.0704292129811,7617.781716741806,626.17439629076,UM
73,Algeria,2014,Chronic respiratory diseases,28.37849113659265,866.1042105561539,947.3290281395,UM
74,Algeria,2014,Environmental heat and cold exposure,0.0768481803965502,6.678254178177225,29.99299104465,UM
75,Algeria,2015,Cardiovascular diseases,368.5281476446596,7619.2766765985425,618.30878313927,UM
76,Algeria,2015,Chronic respiratory diseases,28.316390043006265,863.8694947843128,949.05940875389,UM
77,Algeria,2015,Environmental heat and cold exposure,0.0761056481439412,6.580951599116768,29.72486021627,UM
78,Algeria,2016,Cardiovascular diseases,364.21419937846144,7536.003021675567,613.19730018416,UM
79,Algeria,2016,Chronic respiratory diseases,28.04668164718316,858.7144585172471,951.22079054691,UM
80,Algeria,2016,Environmental heat and cold exposure,0.075026818822709,6.500065641890166,29.761221111700003,UM
81,Algeria,2017,Cardiovascular diseases,362.3942099580753,7498.182137312053,608.74505869625,UM
82,Algeria,2017,Chronic respiratory diseases,27.784144674276845,854.048975384253,954.50707821626,UM
83,Algeria,2017,Environmental heat and cold exposure,0.0740093213915806,6.431467468432419,29.87289770579,UM
84,Algeria,2018,Cardiovascular diseases,359.38442812916986,7448.272004936301,605.10862577993,UM
85,Algeria,2018,Chronic respiratory diseases,27.872652154786827,853.8495773088732,958.23769499463,UM
86,Algeria,2018,Environmental heat and cold exposure,0.0735094778346581,6.399832293541509,30.04869269082,UM
87,Algeria,2019,Cardiovascular diseases,353.99132186703395,7368.325483507874,602.48048486462,LM
88,Algeria,2019,Chronic respiratory diseases,28.31720934267724,857.6308913523815,961.72478716907,LM
89,Algeria,2019,Environmental heat and cold exposure,0.0931147962351134,7.151021339615075,30.27738424233,LM
90,Algeria,2020,Cardiovascular diseases,338.09070147011977,7038.097653716364,600.95804892517,LM
91,Algeria,2020,Chronic respiratory diseases,26.98630030430822,837.3967723791542,964.26253357182,LM
92,Algeria,2020,Environmental heat and cold exposure,0.073673351409267,6.423969958765638,30.54764729723,LM
93,Algeria,2021,Cardiovascular diseases,328.25340492592323,6838.448286875001,603.7126247378001,LM
94,Algeria,2021,Chronic respiratory diseases,27.58289915319225,847.2334667873114,964.81772660701,LM
95,Algeria,2021,Environmental heat and cold exposure,0.0746045485325675,6.531436163255651,31.45699998273,LM
96,Algeria,2022,Cardiovascular diseases,325.612278974314,6845.316803624799,607.33307094299,LM
97,Algeria,2022,Chronic respiratory diseases,30.17394339050782,895.8014491100939,964.55199295831,LM
98,Algeria,2022,Environmental heat and cold exposure,0.0772982894479244,6.678777717373696,32.30114895357,LM
99,Algeria,2023,Cardiovascular diseases,322.61847662276017,6843.118426872647,608.36732083407,UM
100,Algeria,2023,Chronic respiratory diseases,28.88253409123584,876.4079946415543,965.08193751454,UM
101,Algeria,2023,Environmental heat and cold exposure,0.1118950321997087,8.052081016647401,32.15616324991,UM
102,Bolivia,1990,Cardiovascular diseases,293.5821927150286,6382.101812813576,631.73015371155,LM
103,Bolivia,1990,Chronic respiratory diseases,42.72740896274016,1524.0388774010285,2231.05047909474,LM
104,Bolivia,1990,Environmental heat and cold exposure,0.3742910368484083,20.880883295827463,29.78056135437,LM
105,Bolivia,1991,Cardiovascular diseases,293.8205154535928,6400.035194641127,630.25903318883,LM
106,Bolivia,1991,Chronic respiratory diseases,41.96268333796038,1488.1735682517196,2225.98168292538,LM
107,Bolivia,1991,Environmental heat and cold exposure,0.3655945158999626,20.38759150101372,29.436860590460004,LM
108,Bolivia,1992,Cardiovascular diseases,292.8038489229042,6392.217680277309,628.1992011677299,LM
109,Bolivia,1992,Chronic respiratory diseases,41.166132886865576,1452.1204651878609,2221.94789900622,LM
110,Bolivia,1992,Environmental heat and cold exposure,0.3571656030221757,19.904820124575696,29.10385272664,LM
111,Bolivia,1993,Cardiovascular diseases,288.7436167342352,6322.601053173746,625.6015268853,LM
112,Bolivia,1993,Chronic respiratory diseases,40.70453200376376,1429.0229754022275,2219.16286714158,LM
113,Bolivia,1993,Environmental heat and cold exposure,0.35104623909343,19.571014943124258,28.78800614123,LM
114,Bolivia,1994,Cardiovascular diseases,283.9372532561882,6237.793098238922,622.54441326977,LM
115,Bolivia,1994,Chronic respiratory diseases,40.18768112759745,1402.2834696072175,2217.8191687885496,LM
116,Bolivia,1994,Environmental heat and cold exposure,0.3423679068848174,19.10647641652571,28.49544899316,LM
117,Bolivia,1995,Cardiovascular diseases,280.09797438984475,6170.725352122644,619.09359295906,LM
118,Bolivia,1995,Chronic respiratory diseases,39.96738457807928,1384.358021705039,2218.10810165236,LM
119,Bolivia,1995,Environmental heat and cold exposure,0.3393726037394083,18.888244880298423,28.2323303388,LM
120,Bolivia,1996,Cardiovascular diseases,276.8626389347368,6117.02882238934,614.55533066387,LM
121,Bolivia,1996,Chronic respiratory diseases,39.54666346465687,1359.7064037384023,2220.70783555883,LM
122,Bolivia,1996,Environmental heat and cold exposure,0.3329383387699936,18.52305832335419,27.95542900424,LM
123,Bolivia,1997,Cardiovascular diseases,270.32745628637946,5976.847015763778,608.58827370061,LM
124,Bolivia,1997,Chronic respiratory diseases,39.37996037467601,1340.1005707129607,2225.2066975521097,LM
125,Bolivia,1997,Environmental heat and cold exposure,0.3301924653717243,18.28183433475829,27.64906353221,LM
126,Bolivia,1998,Cardiovascular diseases,264.7640249956227,5866.9232205894605,601.77393246195,LM
127,Bolivia,1998,Chronic respiratory diseases,39.067620537621,1316.574342567782,2230.18751912166,LM
128,Bolivia,1998,Environmental heat and cold exposure,0.3260759090961747,17.992787428767798,27.36133036871,LM
129,Bolivia,1999,Cardiovascular diseases,260.31111094255493,5776.744383092549,594.7098151189,LM
130,Bolivia,1999,Chronic respiratory diseases,38.94792501236114,1297.5688397686315,2234.26060536804,LM
131,Bolivia,1999,Environmental heat and cold exposure,0.3229268736747548,17.753951942249035,27.14005696663,LM
132,Bolivia,2000,Cardiovascular diseases,256.56999565917783,5707.473113728347,587.98606957051,LM
133,Bolivia,2000,Chronic respiratory diseases,38.83302684821011,1278.9629977584152,2236.01700395798,LM
134,Bolivia,2000,Environmental heat and cold exposure,0.4224989557781791,21.54755390707535,27.03329971665,LM
135,Bolivia,2001,Cardiovascular diseases,254.2859006608629,5673.35977167842,581.4983589914,LM
136,Bolivia,2001,Chronic respiratory diseases,38.69815978105101,1259.6712924065553,2233.05577175852,LM
137,Bolivia,2001,Environmental heat and cold exposure,0.4645901783147546,23.11232103266645,27.02512676006,LM
138,Bolivia,2002,Cardiovascular diseases,250.925511415908,5606.968493434796,574.8162155848299,LM
139,Bolivia,2002,Chronic respiratory diseases,38.77032182046754,1246.0800562338509,2225.7505061327,LM
140,Bolivia,2002,Environmental heat and cold exposure,0.3105656406955489,17.04261892111839,27.05446905216,LM
141,Bolivia,2003,Cardiovascular diseases,249.4722545675025,5588.653783937219,568.07168285994,LM
142,Bolivia,2003,Chronic respiratory diseases,38.87002750944555,1238.0988266119828,2216.8168876333502,LM
143,Bolivia,2003,Environmental heat and cold exposure,0.3028876990713313,16.677697962671207,27.10224436218,LM
144,Bolivia,2004,Cardiovascular diseases,248.2690397172704,5578.681422512638,561.3837209524501,LM
145,Bolivia,2004,Chronic respiratory diseases,38.86458197912551,1229.5664980886977,2209.0164255015698,LM
146,Bolivia,2004,Environmental heat and cold exposure,0.294028216308696,16.27720431023833,27.1491585327,LM
147,Bolivia,2005,Cardiovascular diseases,245.87900506917643,5534.184429077683,554.87304508125,LM
148,Bolivia,2005,Chronic respiratory diseases,38.87776545005888,1221.8711772741576,2205.10196962236,LM
149,Bolivia,2005,Environmental heat and cold exposure,0.2863784197968162,15.904678566176136,27.17594219436,LM
150,Bolivia,2006,Cardiovascular diseases,242.3313922893939,5469.913576572553,548.5357921252399,LM
151,Bolivia,2006,Chronic respiratory diseases,38.707327900696974,1209.6794539666546,2204.6172645175498,LM
152,Bolivia,2006,Environmental heat and cold exposure,0.2784335442578473,15.525256548757651,27.19134908583,LM
153,Bolivia,2007,Cardiovascular diseases,235.8527507062527,5330.297225215432,542.22047330635,LM
154,Bolivia,2007,Chronic respiratory diseases,38.4115141253746,1193.947155601401,2204.9329571214,LM
155,Bolivia,2007,Environmental heat and cold exposure,0.272555658474044,15.222135969980943,27.20977238765,LM
156,Bolivia,2008,Cardiovascular diseases,228.6811859625809,5183.54538787319,535.87209596123,LM
157,Bolivia,2008,Chronic respiratory diseases,37.96488719734781,1174.863370539255,2205.52458130593,LM
158,Bolivia,2008,Environmental heat and cold exposure,0.2672531716247495,14.928966860683952,27.22049956984,LM
159,Bolivia,2009,Cardiovascular diseases,221.22118515064216,5031.852033468938,529.4169596953,LM
160,Bolivia,2009,Chronic respiratory diseases,37.47796145611443,1155.3676986076432,2205.87375454855,LM
161,Bolivia,2009,Environmental heat and cold exposure,0.262719462190313,14.66969153818624,27.21271955154,LM
162,Bolivia,2010,Cardiovascular diseases,215.46801488703983,4915.8008267798505,522.78446321914,LM
163,Bolivia,2010,Chronic respiratory diseases,37.07551530510441,1138.2437175816258,2205.4656439566297,LM
164,Bolivia,2010,Environmental heat and cold exposure,0.3077831769985895,16.32944633717038,27.17566840442,LM
165,Bolivia,2011,Cardiovascular diseases,212.1110880135448,4852.280978934564,515.11557574023,LM
166,Bolivia,2011,Chronic respiratory diseases,36.76356710655261,1124.501628215042,2204.09780040811,LM
167,Bolivia,2011,Environmental heat and cold exposure,0.2518892549600628,14.042295902365534,26.871276078820003,LM
168,Bolivia,2012,Cardiovascular diseases,211.20294146678592,4842.054491552938,506.29745787502,LM
169,Bolivia,2012,Chronic respiratory diseases,36.583252507057765,1114.6492683728625,2202.1985747171902,LM
170,Bolivia,2012,Environmental heat and cold exposure,0.2449589332905894,13.626221756371187,26.225180743720003,LM
171,Bolivia,2013,Cardiovascular diseases,208.5952541331423,4796.609658745297,497.42296700795,LM
172,Bolivia,2013,Chronic respiratory diseases,36.18836074678612,1101.9077245556227,2200.21430926918,LM
173,Bolivia,2013,Environmental heat and cold exposure,0.4453642400934165,21.26083583829293,25.47223200065,LM
174,Bolivia,2014,Cardiovascular diseases,206.8538636480446,4768.093300642996,489.56392439542,LM
175,Bolivia,2014,Chronic respiratory diseases,35.842682759963346,1090.1397615170035,2198.52302726017,LM
176,Bolivia,2014,Environmental heat and cold exposure,0.2299961772276159,12.744303430750048,24.84709481753,LM
177,Bolivia,2015,Cardiovascular diseases,205.28978350513265,4743.242960653115,483.7985102801,LM
178,Bolivia,2015,Chronic respiratory diseases,35.60329263850764,1081.6298690968274,2197.50094141427,LM
179,Bolivia,2015,Environmental heat and cold exposure,0.2227492937948947,12.37881160925085,24.5845680271,LM
180,Bolivia,2016,Cardiovascular diseases,203.29493372784395,4707.737388843531,479.40241703075,LM
181,Bolivia,2016,Chronic respiratory diseases,35.43339337922403,1074.8779710721778,2197.9269467702698,LM
182,Bolivia,2016,Environmental heat and cold exposure,0.2156037913890317,12.067109769946631,24.67565865986,LM
183,Bolivia,2017,Cardiovascular diseases,199.2172067667899,4623.2377551968775,475.12362971797,LM
184,Bolivia,2017,Chronic respiratory diseases,35.1823590491575,1066.259458382029,2199.79766745426,LM
185,Bolivia,2017,Environmental heat and cold exposure,0.2088626504990637,11.777434020291278,24.92238847944,LM
186,Bolivia,2018,Cardiovascular diseases,196.62653574441893,4582.717408015538,471.27560370839007,LM
187,Bolivia,2018,Chronic respiratory diseases,34.928416815606504,1058.7362254974034,2202.35934121367,LM
188,Bolivia,2018,Environmental heat and cold exposure,0.2041354269056421,11.589005635728274,25.27655310475,LM
189,Bolivia,2019,Cardiovascular diseases,193.50272850576928,4522.285108463972,468.14848198358,LM
190,Bolivia,2019,Chronic respiratory diseases,34.66245912951769,1050.7294593282743,2204.83988085696,LM
191,Bolivia,2019,Environmental heat and cold exposure,0.198607899192635,11.376082906474348,25.689712404730003,LM
192,Bolivia,2020,Cardiovascular diseases,229.12161897882712,5375.764574311264,466.01513583815,LM
193,Bolivia,2020,Chronic respiratory diseases,28.258103138475843,933.2227292354456,2206.4676377116803,LM
194,Bolivia,2020,Environmental heat and cold exposure,0.2312695441867091,12.974963609800811,26.1102350897,LM
195,Bolivia,2021,Cardiovascular diseases,208.09884763847603,4922.755751161013,465.90094947083,LM
196,Bolivia,2021,Chronic respiratory diseases,28.70212827853933,939.2896156475748,2211.99647579291,LM
197,Bolivia,2021,Environmental heat and cold exposure,0.2348649625147996,13.270757107037282,26.84171845021,LM
198,Bolivia,2022,Cardiovascular diseases,186.44535246919472,4286.603842352875,466.60278824524,LM
199,Bolivia,2022,Chronic respiratory diseases,30.82427792317559,989.1515252867424,2218.34135320551,LM
200,Bolivia,2022,Environmental heat and cold exposure,0.1999923361710426,11.876193626754002,27.43005920299,LM
201,Bolivia,2023,Cardiovascular diseases,177.0658448640299,4080.860320031535,465.7750696242,LM
202,Bolivia,2023,Chronic respiratory diseases,30.550194054678087,986.3555002629868,2221.75161548601,LM
203,Bolivia,2023,Environmental heat and cold exposure,0.1896399581143865,11.434682390240468,27.38617704902,LM
204,Burundi,1990,Cardiovascular diseases,222.5687934062464,5695.540334686044,706.3363573185,L
205,Burundi,1990,Chronic respiratory diseases,35.188066620595414,1155.8787965387212,1235.2390772175002,L
206,Burundi,1990,Environmental heat and cold exposure,1.171637532535907,52.3365380947796,26.582325962090003,L
207,Burundi,1991,Cardiovascular diseases,220.85713449652152,5640.627826240754,706.72621381855,L
208,Burundi,1991,Chronic respiratory diseases,34.7685888744545,1143.4234940538772,1229.27024527202,L
209,Burundi,1991,Environmental heat and cold exposure,1.155131843723446,51.66232549286848,26.3550228619,L
210,Burundi,1992,Cardiovascular diseases,220.57173004191824,5615.709485140364,706.61909485393,L
211,Burundi,1992,Chronic respiratory diseases,34.43028218185527,1132.2461799878824,1224.13574862304,L
212,Burundi,1992,Environmental heat and cold exposure,1.144577703380916,51.23362917864621,26.12907305018,L
213,Burundi,1993,Cardiovascular diseases,220.9995819015171,5621.884098136405,706.13486221561,L
214,Burundi,1993,Chronic respiratory diseases,34.21202869125766,1125.9867304444,1219.99523840341,L
215,Burundi,1993,Environmental heat and cold exposure,1.1351565520709688,50.80067865464859,25.91015002525,L
216,Burundi,1994,Cardiovascular diseases,218.99175722818225,5558.380533371383,705.3009466524,L
217,Burundi,1994,Chronic respiratory diseases,33.7913531620254,1110.5788283025224,1217.57463741911,L
218,Burundi,1994,Environmental heat and cold exposure,1.107745335292828,49.42645472175299,25.6214409686,L
219,Burundi,1995,Cardiovascular diseases,216.85060410070056,5501.85539088931,704.25100624335,L
220,Burundi,1995,Chronic respiratory diseases,33.48863286818936,1101.5216039802767,1216.11806225745,L
221,Burundi,1995,Environmental heat and cold exposure,1.0918311621580827,48.67950513288854,25.40722138407,L
222,Burundi,1996,Cardiovascular diseases,215.7350515156699,5478.714852694133,702.19500955107,L
223,Burundi,1996,Chronic respiratory diseases,33.384388380699136,1098.7908399954474,1215.45679142573,L
224,Burundi,1996,Environmental heat and cold exposure,1.0932234216599623,48.8835432179788,25.2414340324,L
225,Burundi,1997,Cardiovascular diseases,214.57194440605303,5428.752723561062,698.03344164024,L
226,Burundi,1997,Chronic respiratory diseases,33.21807814008214,1091.586938106058,1216.25158428944,L
227,Burundi,1997,Environmental heat and cold exposure,1.0804707209179751,48.06848684231606,24.96790934357,L
228,Burundi,1998,Cardiovascular diseases,211.54596274840665,5320.097607257347,692.50233172448,L
229,Burundi,1998,Chronic respiratory diseases,32.94469331003336,1079.1017157270671,1217.58268082114,L
230,Burundi,1998,Environmental heat and cold exposure,1.0598247371985914,46.791998019754615,24.69734363688,L
231,Burundi,1999,Cardiovascular diseases,210.3092776175402,5248.317001587668,686.25753366455,L
232,Burundi,1999,Chronic respiratory diseases,32.79373439010658,1070.162226038572,1218.8040562782,L
233,Burundi,1999,Environmental heat and cold exposure,1.0440371623757465,45.76096361337038,24.49821283505,L
234,Burundi,2000,Cardiovascular diseases,210.8379799107092,5217.420553674913,679.9003697704601,L
235,Burundi,2000,Chronic respiratory diseases,32.86751048988418,1068.4796744317086,1219.70897093476,L
236,Burundi,2000,Environmental heat and cold exposure,1.0338600498163737,45.04752928506172,24.3695501115,L
237,Burundi,2001,Cardiovascular diseases,208.5900374554469,5125.632135200736,672.99472471993,L
238,Burundi,2001,Chronic respiratory diseases,32.51364981410218,1055.6099924315656,1221.29310787926,L
239,Burundi,2001,Environmental heat and cold exposure,1.0176525601441573,44.05497984086118,24.28719349177,L
240,Burundi,2002,Cardiovascular diseases,206.8244751688877,5036.011835957056,664.79425619185,L
241,Burundi,2002,Chronic respiratory diseases,32.496230652637735,1053.2180765518904,1224.15537572608,L
242,Burundi,2002,Environmental heat and cold exposure,1.0142508037216202,43.66854161730135,24.21857187505,L
243,Burundi,2003,Cardiovascular diseases,204.54742799951555,4948.39202191713,656.1001923280201,L
244,Burundi,2003,Chronic respiratory diseases,32.50296386182671,1051.21886985491,1227.52773635377,L
245,Burundi,2003,Environmental heat and cold exposure,0.997526582883722,42.72062977578179,24.15477845809,L
246,Burundi,2004,Cardiovascular diseases,208.9726956118724,5006.776869339424,647.6786166933,L
247,Burundi,2004,Chronic respiratory diseases,33.045988041569466,1060.6721027068936,1230.64028749608,L
248,Burundi,2004,Environmental heat and cold exposure,0.987088622443532,41.80387405890321,24.08195004771,L
249,Burundi,2005,Cardiovascular diseases,214.6018461523352,5109.21867345971,640.35622094664,L
250,Burundi,2005,Chronic respiratory diseases,33.32313379634845,1064.0448169165238,1232.7171795342902,L
251,Burundi,2005,Environmental heat and cold exposure,0.9667598003866388,40.5043292313331,24.00833270306,L
252,Burundi,2006,Cardiovascular diseases,220.4463296969004,5205.908331015724,634.1792834717199,L
253,Burundi,2006,Chronic respiratory diseases,33.7038521610665,1067.3451115013452,1235.04592860661,L
254,Burundi,2006,Environmental heat and cold exposure,0.9479682852693908,39.228064087759385,23.91772090258,L
255,Burundi,2007,Cardiovascular diseases,227.6424422348383,5350.055013994417,628.5009058654899,L
256,Burundi,2007,Chronic respiratory diseases,33.839611807505314,1068.1220062654245,1238.7280629559,L
257,Burundi,2007,Environmental heat and cold exposure,0.9279630887712969,38.02609306907989,23.80792757647,L
258,Burundi,2008,Cardiovascular diseases,236.29501210610107,5516.9856152648,623.16781998959,L
259,Burundi,2008,Chronic respiratory diseases,34.215883763907215,1071.6947536274424,1242.70208373338,L
260,Burundi,2008,Environmental heat and cold exposure,0.9138214723784744,36.98835875833377,23.68420983612,L
261,Burundi,2009,Cardiovascular diseases,238.13988645870967,5549.308969215587,618.03990383412,L
262,Burundi,2009,Chronic respiratory diseases,34.59658612786544,1078.1929591226278,1245.83578785191,L
263,Burundi,2009,Environmental heat and cold exposure,0.8954040585547135,36.07612097885111,23.55584045013,L
264,Burundi,2010,Cardiovascular diseases,238.4031827552204,5577.6497328156,612.9528471553899,L
265,Burundi,2010,Chronic respiratory diseases,34.97865900270066,1088.9616437031325,1247.0231244474,L
266,Burundi,2010,Environmental heat and cold exposure,0.8836971816843973,35.59068009804623,23.43615372773,L
267,Burundi,2011,Cardiovascular diseases,240.4334210174147,5641.37596790207,607.18821727049,L
268,Burundi,2011,Chronic respiratory diseases,35.362057023471,1098.4015033158466,1246.45017554809,L
269,Burundi,2011,Environmental heat and cold exposure,0.8674034799499116,34.896001886715275,23.21576075154,L
270,Burundi,2012,Cardiovascular diseases,242.18085914259976,5688.441897935293,600.74014660795,L
271,Burundi,2012,Chronic respiratory diseases,35.70248580152411,1104.0721374612965,1245.35334661939,L
272,Burundi,2012,Environmental heat and cold exposure,0.8504907255593247,34.1078160011934,22.84357514204,L
273,Burundi,2013,Cardiovascular diseases,239.8566949482009,5649.604979436862,594.48938928551,L
274,Burundi,2013,Chronic respiratory diseases,35.73371810508108,1103.8096491295537,1243.97867732334,L
275,Burundi,2013,Environmental heat and cold exposure,0.8407304059775328,33.66514457358404,22.44356312933,L
276,Burundi,2014,Cardiovascular diseases,242.27833961472672,5723.133699695631,589.2939226985,L
277,Burundi,2014,Chronic respiratory diseases,35.98210866978902,1109.564325901166,1242.65285340253,L
278,Burundi,2014,Environmental heat and cold exposure,0.8355138900827117,33.41729678102679,22.13092578332,L
279,Burundi,2015,Cardiovascular diseases,242.73676551954085,5760.444891265218,586.0241933713401,L
280,Burundi,2015,Chronic respiratory diseases,36.03847261464863,1109.774115517042,1241.90852101903,L
281,Burundi,2015,Environmental heat and cold exposure,0.8269359259278563,33.05513639530945,21.99160115226,L
282,Burundi,2016,Cardiovascular diseases,240.70215961093203,5747.752677983413,584.30685981617,L
283,Burundi,2016,Chronic respiratory diseases,35.94441442224065,1106.3759554295284,1241.36015718421,L
