index,country,year,cause,Deaths,DALYs,Incidence,income_level
67,Algeria,1997,Environmental heat and cold exposure,0.0984716975383948,8.41224342331284,31.9816372809,LM
68,Algeria,1997,Ischemic heart disease,257.3887700678941,5310.073254515177,408.7844160273201,LM
69,Algeria,1997,Lower respiratory infections,27.329087508565497,1208.072583719303,4798.91125897538,LM
70,Algeria,1997,Stroke,150.179474709145,3037.3761071948743,158.95472616667,LM
71,Algeria,1997,Upper respiratory infections,0.0059144381765855,51.625540494179646,149621.2226934366,LM
72,Algeria,1998,Asthma,9.958235281235828,385.992959605794,763.46631731272,LM
73,Algeria,1998,Cardiovascular diseases,469.23344891476177,9800.48806594237,781.5993450329199,LM
74,Algeria,1998,Chronic obstructive pulmonary disease,18.966792734558503,456.1764002802709,146.54180872417,LM
75,Algeria,1998,Chronic respiratory diseases,30.84058644556577,916.7571573291962,914.05281080156,LM
76,Algeria,1998,Environmental heat and cold exposure,0.0946371060233558,8.187327811183504,31.66424185197,LM
77,Algeria,1998,Ischemic heart disease,255.270970981506,5256.41063680893,407.57217817263,LM
78,Algeria,1998,Lower respiratory infections,26.44533834324268,1152.0911711332567,4712.59685969218,LM
79,Algeria,1998,Stroke,145.9093158635364,2950.699683865681,156.74925881399,LM
80,Algeria,1998,Upper respiratory infections,0.0058803391841368,51.70430708267154,149515.19561059415,LM
81,Algeria,1999,Asthma,9.80331287730789,383.1164370642032,761.56278958356,LM
82,Algeria,1999,Cardiovascular diseases,460.9665372948345,9616.547928579846,778.73913075545,LM
83,Algeria,1999,Chronic obstructive pulmonary disease,19.16717489894236,460.951629921563,147.92319115320998,LM
84,Algeria,1999,Chronic respiratory diseases,30.907623978443485,918.9866577010802,913.49460513692,LM
85,Algeria,1999,Environmental heat and cold exposure,0.0919150278697905,8.002365780108981,31.42382715603,LM
86,Algeria,1999,Ischemic heart disease,251.7775566284008,5175.252974236698,406.09922901776,LM
87,Algeria,1999,Lower respiratory infections,25.8065986146609,1101.179324811083,4620.583698752051,LM
88,Algeria,1999,Stroke,141.90658676789485,2867.9445066214125,154.44859308406,LM
89,Algeria,1999,Upper respiratory infections,0.0059518680287195,51.68770109406133,149428.64527361674,LM
90,Algeria,2000,Asthma,9.638339168064508,379.8180396910311,760.78253516808,LM
91,Algeria,2000,Cardiovascular diseases,452.0583130850277,9422.8145236253,775.22582854553,LM
92,Algeria,2000,Chronic obstructive pulmonary disease,19.322595939809933,464.23670404601273,149.30128498203,LM
93,Algeria,2000,Chronic respiratory diseases,30.9190958667053,919.0402430901016,914.07155405893,LM
94,Algeria,2000,Environmental heat and cold exposure,0.0889902962998864,7.823117824352236,31.31257853539,LM
95,Algeria,2000,Ischemic heart disease,247.4128936451629,5078.411892812749,404.16039403336,LM
96,Algeria,2000,Lower respiratory infections,25.2412681504992,1055.425999463832,4531.24139268006,LM
97,Algeria,2000,Stroke,138.10795542567334,2790.017132091024,152.24521044213,LM
98,Algeria,2000,Upper respiratory infections,0.0060176832620647,51.685738726509,149387.9928071869,LM
99,Algeria,2001,Asthma,9.469287387338795,376.63625553516704,762.40473940128,LM
100,Algeria,2001,Cardiovascular diseases,442.3111309628652,9208.694470161352,769.1896632899201,LM
101,Algeria,2001,Chronic obstructive pulmonary disease,19.400862463652743,467.0490470432756,151.31500989887002,LM
102,Algeria,2001,Chronic respiratory diseases,30.85275787259122,918.9993365798892,917.69923743677,LM
103,Algeria,2001,Environmental heat and cold exposure,0.086536636880197,7.6880933835637295,31.317100783780003,LM
104,Algeria,2001,Ischemic heart disease,242.06260230576868,4958.157507776148,400.06161771804994,LM
105,Algeria,2001,Lower respiratory infections,24.75994713171299,1017.1569439354292,4430.02549338953,LM
106,Algeria,2001,Stroke,134.40547000946057,2713.343693914,149.8685651982,LM
107,Algeria,2001,Upper respiratory infections,0.0061295433310719,51.700309099738384,149407.72221226993,LM
108,Algeria,2002,Asthma,9.28189543012852,373.4459864324187,766.27194479495,LM
109,Algeria,2002,Cardiovascular diseases,433.2143253314321,9004.574964684194,759.90353890647,LM
110,Algeria,2002,Chronic obstructive pulmonary disease,19.411994460069607,469.4508597681517,154.20488831428,LM
111,Algeria,2002,Chronic respiratory diseases,30.68834441106476,917.8202274974556,924.45064565641,LM
112,Algeria,2002,Environmental heat and cold exposure,0.0842564850894277,7.546659980003391,31.37313034957,LM
113,Algeria,2002,Ischemic heart disease,236.5228926481475,4833.569760094897,393.08713149131,LM
114,Algeria,2002,Lower respiratory infections,24.150907721198635,969.9112584847204,4309.5876941924,LM
115,Algeria,2002,Stroke,131.33321211843491,2648.4950389160385,147.10845267012,LM
116,Algeria,2002,Upper respiratory infections,0.0062661167291894,51.70212153665051,149467.30389300178,LM
117,Algeria,2003,Asthma,9.062454447283407,368.9074419810815,770.9740707603,LM
118,Algeria,2003,Cardiovascular diseases,423.6395979979525,8801.427256995928,748.80834865142,LM
119,Algeria,2003,Chronic obstructive pulmonary disease,19.822707000316424,477.4193519551381,157.23831988102998,LM
120,Algeria,2003,Chronic respiratory diseases,30.9232958820516,921.6961277674692,932.18211907029,LM
121,Algeria,2003,Environmental heat and cold exposure,0.2466887918492292,13.910670459013629,31.45635466419,LM
122,Algeria,2003,Ischemic heart disease,229.99061554824047,4693.6478241756695,384.43505926576,LM
123,Algeria,2003,Lower respiratory infections,24.097255090176816,936.178442127206,4189.02495082897,LM
124,Algeria,2003,Stroke,128.08564349153428,2583.958842355908,144.24934682464,LM
125,Algeria,2003,Upper respiratory infections,0.0076869706491471,51.77596547432488,149540.8656062606,LM
126,Algeria,2004,Asthma,8.840899092296798,365.4330055794037,775.08687114036,LM
127,Algeria,2004,Cardiovascular diseases,414.1561264638367,8597.523393396934,737.36537475469,LM
128,Algeria,2004,Chronic obstructive pulmonary disease,20.10198782950344,483.2592491399169,159.68389537073,LM
129,Algeria,2004,Chronic respiratory diseases,31.03564521942173,925.5374025976836,938.73689600364,LM
130,Algeria,2004,Environmental heat and cold exposure,0.0857083656792368,7.508078727918153,31.54246590768,LM
131,Algeria,2004,Ischemic heart disease,223.60278834455283,4553.351231058727,375.32075587535,LM
132,Algeria,2004,Lower respiratory infections,24.148836262613823,916.3418039394642,4087.4384853689,LM
133,Algeria,2004,Stroke,124.40582646469676,2510.6476366205884,141.57713475409,LM
134,Algeria,2004,Upper respiratory infections,0.0090376945521767,51.84254473143376,149602.66536822353,LM
135,Algeria,2005,Asthma,8.670874795380975,361.6438675635122,777.21543875529,LM
136,Algeria,2005,Cardiovascular diseases,403.801192162872,8371.947733271061,727.0054921787901,LM
137,Algeria,2005,Chronic obstructive pulmonary disease,20.23562276187324,485.1597034465718,160.81197147796,LM
138,Algeria,2005,Chronic respiratory diseases,31.044562237418152,924.1626624291752,941.98921844046,LM
139,Algeria,2005,Environmental heat and cold exposure,0.0856429809916611,7.468423910246133,31.60715861038,LM
140,Algeria,2005,Ischemic heart disease,216.82878661991825,4406.185876680919,366.93270046532,LM
141,Algeria,2005,Lower respiratory infections,24.04560724093508,885.2651589606667,4023.97455547477,LM
142,Algeria,2005,Stroke,120.72960734779862,2435.5398940697605,139.36575768819,LM
143,Algeria,2005,Upper respiratory infections,0.0101820030449495,51.89217570174266,149626.7747386038,LM
144,Algeria,2006,Asthma,8.468845178087268,357.00052850124416,777.6893041270899,LM
145,Algeria,2006,Cardiovascular diseases,396.46915780788777,8211.66279181525,717.45722079263,LM
146,Algeria,2006,Chronic obstructive pulmonary disease,20.200823160047992,483.34381095775854,160.74758455683,LM
147,Algeria,2006,Chronic respiratory diseases,30.8333288405494,917.7734598520464,942.3968459858,LM
148,Algeria,2006,Environmental heat and cold exposure,0.084839210961477,7.413211275647594,31.70940179381,LM
149,Algeria,2006,Ischemic heart disease,212.36640761557868,4308.62169042646,358.98709130558,LM
150,Algeria,2006,Lower respiratory infections,23.881614006283467,856.2101436455351,3994.26139428875,LM
151,Algeria,2006,Stroke,118.14455238008144,2382.379587419328,137.60192907060002,LM
152,Algeria,2006,Upper respiratory infections,0.0110938435321603,51.94022286281456,149591.0460988663,LM
153,Algeria,2007,Asthma,8.229958144582017,351.73362002276895,777.85705961288,LM
154,Algeria,2007,Cardiovascular diseases,391.65006060507295,8104.918732873353,707.59145336099,LM
155,Algeria,2007,Chronic obstructive pulmonary disease,20.08741995885495,480.28477843280496,160.26271037189,LM
156,Algeria,2007,Chronic respiratory diseases,30.487843924388564,909.0365797764592,942.08231729435,LM
157,Algeria,2007,Environmental heat and cold exposure,0.0837705322925768,7.366539691233215,31.88619343588,LM
158,Algeria,2007,Ischemic heart disease,209.51750510424185,4244.883199165145,350.56547166634,LM
159,Algeria,2007,Lower respiratory infections,23.761087203951902,832.8490896926448,3976.4809174694,LM
160,Algeria,2007,Stroke,116.40909114288148,2346.536456569627,136.00863695638,LM
161,Algeria,2007,Upper respiratory infections,0.0117890148135119,51.917434232358914,149510.87748303442,LM
162,Algeria,2008,Asthma,8.03332874519,347.2257053999484,777.85472325689,UM
163,Algeria,2008,Cardiovascular diseases,386.67438154401015,7995.088677413717,697.4857694735699,UM
164,Algeria,2008,Chronic obstructive pulmonary disease,19.93812649796565,476.1528142460024,159.60683482566,UM
165,Algeria,2008,Chronic respiratory diseases,30.152621260175124,900.1665704801853,941.42863671998,UM
166,Algeria,2008,Environmental heat and cold exposure,0.0824593927347943,7.31371639916141,32.08018389453,UM
167,Algeria,2008,Ischemic heart disease,206.33175397917827,4175.040692252972,341.84927694719,UM
168,Algeria,2008,Lower respiratory infections,23.61603914766298,808.2423160925474,3963.59134379517,UM
169,Algeria,2008,Stroke,114.81107194053754,2313.340928791166,134.46067711097,UM
170,Algeria,2008,Upper respiratory infections,0.0123080253210633,51.908273207162175,149416.4311255909,UM
171,Algeria,2009,Asthma,7.833089023853025,342.6136065306688,777.81087984489,UM
172,Algeria,2009,Cardiovascular diseases,382.5795588149877,7906.998070001028,687.22656372029,UM
173,Algeria,2009,Chronic obstructive pulmonary disease,19.74541244620348,471.91852400289946,159.02624235411,UM
174,Algeria,2009,Chronic respiratory diseases,29.753771909302888,890.5178227204859,940.80818733121,UM
175,Algeria,2009,Environmental heat and cold exposure,0.0811754781421429,7.255821252431715,32.2340158114,UM
176,Algeria,2009,Ischemic heart disease,203.258233861638,4111.212103042936,333.02746750742,UM
177,Algeria,2009,Lower respiratory infections,23.42573461833706,784.2335287902341,3948.5130526743696,UM
178,Algeria,2009,Stroke,113.85379829945542,2293.08175438443,132.83413416586,UM
179,Algeria,2009,Upper respiratory infections,0.0127151915228115,51.86039670069166,149337.96445156448,UM
180,Algeria,2010,Asthma,7.63973139968859,338.924075252958,777.8821181713,UM
181,Algeria,2010,Cardiovascular diseases,380.0088536574632,7848.20656154028,676.8703788722601,UM
182,Algeria,2010,Chronic obstructive pulmonary disease,19.571725035223366,468.4475502579291,158.76264640189,UM
183,Algeria,2010,Chronic respiratory diseases,29.39067962229073,883.1970767313205,940.61647821138,UM
184,Algeria,2010,Environmental heat and cold exposure,0.0800423017635994,7.199567321114447,32.29026158173,UM
185,Algeria,2010,Ischemic heart disease,201.22832151865305,4067.251158016133,324.25475115595003,UM
186,Algeria,2010,Lower respiratory infections,23.30066119673792,766.4393174319201,3924.1568036951503,UM
187,Algeria,2010,Stroke,113.0008751573518,2274.8266554929364,130.99546157472,UM
188,Algeria,2010,Upper respiratory infections,0.0130407337978721,51.8906686434797,149305.5985384068,UM
189,Algeria,2011,Asthma,7.4836268021564605,335.912225260232,778.5435631253,UM
190,Algeria,2011,Cardiovascular diseases,376.32872307271487,7771.351225976322,664.99112593574,UM
191,Algeria,2011,Chronic obstructive pulmonary disease,19.57197681802593,467.7483857500023,158.86323158349,UM
192,Algeria,2011,Chronic respiratory diseases,29.247768602486985,879.3599581797963,941.37448532186,UM
193,Algeria,2011,Environmental heat and cold exposure,0.0793868886394816,7.111589645328309,32.01677393085,UM
194,Algeria,2011,Ischemic heart disease,199.12052176371395,4024.3419602652543,314.71785531182,UM
195,Algeria,2011,Lower respiratory infections,23.35384399226512,752.2376774617201,3881.03439467396,UM
196,Algeria,2011,Stroke,111.3566667169396,2242.260065814624,128.17988475015,UM
197,Algeria,2011,Upper respiratory infections,0.0132527532513064,51.96391633972207,149343.97803343224,UM
198,Algeria,2012,Asthma,7.345975015000129,333.89178499555896,779.89727543743,UM
199,Algeria,2012,Cardiovascular diseases,374.4362782176967,7731.797358144157,651.35598833276,UM
200,Algeria,2012,Chronic obstructive pulmonary disease,19.44944078546729,466.00958866922366,159.18268779865002,UM
201,Algeria,2012,Chronic respiratory diseases,28.99452837217781,875.5490587204534,943.03975655383,UM
202,Algeria,2012,Environmental heat and cold exposure,0.0784218392724278,6.965120241094207,31.38121781259,UM
203,Algeria,2012,Ischemic heart disease,198.96915736480983,4020.213011852512,304.23673865344,UM
204,Algeria,2012,Lower respiratory infections,23.268182391736044,737.3446544740151,3818.01568238639,UM
205,Algeria,2012,Stroke,109.73474403261405,2210.6078510165603,124.31654180325,UM
206,Algeria,2012,Upper respiratory infections,0.0133946140831133,51.9385083220516,149434.38488952382,UM
207,Algeria,2013,Asthma,7.120592580281621,330.2859443454708,781.54969418437,UM
208,Algeria,2013,Cardiovascular diseases,370.1955261285576,7634.050912141565,637.80801572652,UM
209,Algeria,2013,Chronic obstructive pulmonary disease,19.305122104403114,464.37909315759873,159.67525638001,UM
210,Algeria,2013,Chronic respiratory diseases,28.618115788772545,869.9854337184067,945.1740192844,UM
211,Algeria,2013,Environmental heat and cold exposure,0.07791197162019,6.825059698034213,30.62585592128,UM
212,Algeria,2013,Ischemic heart disease,196.28100611688507,3962.026891647552,293.91336264477,UM
213,Algeria,2013,Lower respiratory infections,23.221067846688463,726.8313101392595,3740.5504198402,UM
214,Algeria,2013,Stroke,108.02437399745006,2173.933124711752,120.30942747741,UM
215,Algeria,2013,Upper respiratory infections,0.0133286575976293,51.95707313035175,149541.9751500585,UM
216,Algeria,2014,Asthma,7.031548774356719,329.2788954270309,783.09664414475,UM
217,Algeria,2014,Cardiovascular diseases,369.0704292129811,7617.781716741806,626.17439629076,UM
218,Algeria,2014,Chronic obstructive pulmonary disease,19.15266149979828,461.6833639350757,160.29550860193,UM
219,Algeria,2014,Chronic respiratory diseases,28.37849113659265,866.1042105561539,947.3290281395,UM
220,Algeria,2014,Environmental heat and cold exposure,0.0768481803965502,6.678254178177225,29.99299104465,UM
221,Algeria,2014,Ischemic heart disease,196.8650223238201,3976.854468298931,284.83802606735,UM
222,Algeria,2014,Lower respiratory infections,23.103683372604024,715.9372029770116,3654.06415602436,UM
223,Algeria,2014,Stroke,106.681706158718,2150.2639193192394,117.064217096,UM
224,Algeria,2014,Upper respiratory infections,0.0133907631112175,52.03256730885586,149631.88421210108,UM
225,Algeria,2015,Asthma,6.950707947285625,327.60548892723136,784.152320491,UM
226,Algeria,2015,Cardiovascular diseases,368.5281476446596,7619.2766765985425,618.30878313927,UM
227,Algeria,2015,Chronic obstructive pulmonary disease,19.160580351305143,461.25434335302094,160.98322652077002,UM
228,Algeria,2015,Chronic respiratory diseases,28.316390043006265,863.8694947843128,949.05940875389,UM
229,Algeria,2015,Environmental heat and cold exposure,0.0761056481439412,6.580951599116768,29.72486021627,UM
230,Algeria,2015,Ischemic heart disease,197.9955893291552,4004.940581410505,278.11529708006,UM
231,Algeria,2015,Lower respiratory infections,23.067712133189907,703.3585165959328,3563.96423118422,UM
232,Algeria,2015,Stroke,105.07471829374066,2123.4809615280324,115.4823588629,UM
233,Algeria,2015,Upper respiratory infections,0.0135388840892754,51.99610408658682,149669.25998502306,UM
234,Algeria,2016,Asthma,6.784148299914133,324.213124373652,785.3428982079399,UM
235,Algeria,2016,Cardiovascular diseases,364.21419937846144,7536.003021675567,613.19730018416,UM
236,Algeria,2016,Chronic obstructive pulmonary disease,19.05135583217316,459.8319847126265,161.98829822692,UM
237,Algeria,2016,Chronic respiratory diseases,28.04668164718316,858.7144585172471,951.22079054691,UM
238,Algeria,2016,Environmental heat and cold exposure,0.075026818822709,6.500065641890166,29.761221111700003,UM
239,Algeria,2016,Ischemic heart disease,196.55540818253212,3978.223760800413,273.01025755757,UM
240,Algeria,2016,Lower respiratory infections,22.59209918079307,674.5997347726637,3434.18609604428,UM
241,Algeria,2016,Stroke,102.35364634545128,2071.865231376325,115.22097768714,UM
242,Algeria,2016,Upper respiratory infections,0.0135183302764321,52.015091169566375,149636.7347475988,UM
243,Algeria,2017,Asthma,6.588113254158007,320.25045829518183,787.2097649383,UM
244,Algeria,2017,Cardiovascular diseases,362.3942099580753,7498.182137312053,608.74505869625,UM
245,Algeria,2017,Chronic obstructive pulmonary disease,18.98532038025268,459.6500626058476,163.47114173234002,UM
246,Algeria,2017,Chronic respiratory diseases,27.784144674276845,854.048975384253,954.50707821626,UM
247,Algeria,2017,Environmental heat and cold exposure,0.0740093213915806,6.431467468432419,29.87289770579,UM
248,Algeria,2017,Ischemic heart disease,196.3479040213953,3973.927315073618,268.27193836115,UM
249,Algeria,2017,Lower respiratory infections,22.16285998841277,647.7023543418331,3255.0796489597897,UM
250,Algeria,2017,Stroke,100.25186193653366,2030.8750757472392,115.27274577404,UM
251,Algeria,2017,Upper respiratory infections,0.0134083721045821,51.98238445172704,149558.89474739964,UM
252,Algeria,2018,Asthma,6.481710087710443,317.6663252312759,789.2598925814299,UM
253,Algeria,2018,Cardiovascular diseases,359.38442812916986,7448.272004936301,605.10862577993,UM
254,Algeria,2018,Chronic obstructive pulmonary disease,19.158302180873328,461.941968696313,165.22366674305002,UM
255,Algeria,2018,Chronic respiratory diseases,27.872652154786827,853.8495773088732,958.23769499463,UM
256,Algeria,2018,Environmental heat and cold exposure,0.0735094778346581,6.399832293541509,30.04869269082,UM
257,Algeria,2018,Ischemic heart disease,195.44523952557884,3962.2612172272193,264.16818681815,UM
258,Algeria,2018,Lower respiratory infections,21.93748259160257,626.5116494826196,3071.58447923131,UM
259,Algeria,2018,Stroke,98.02121025368638,1990.830140205789,115.51512146829,UM
260,Algeria,2018,Upper respiratory infections,0.013329486892751,51.94919058133644,149463.9804000745,UM
261,Algeria,2019,Asthma,6.431822244521903,315.5756838913071,790.99146579214,LM
262,Algeria,2019,Cardiovascular diseases,353.99132186703395,7368.325483507874,602.48048486462,LM
263,Algeria,2019,Chronic obstructive pulmonary disease,19.60618026632341,467.42231473954354,167.03985859338,LM
264,Algeria,2019,Chronic respiratory diseases,28.31720934267724,857.6308913523815,961.72478716907,LM
265,Algeria,2019,Environmental heat and cold exposure,0.0931147962351134,7.151021339615075,30.27738424233,LM
266,Algeria,2019,Ischemic heart disease,192.93259555767133,3927.9034074570345,260.9966975184,LM
267,Algeria,2019,Lower respiratory infections,21.907588024230808,606.4896650924666,2928.582700738,LM
268,Algeria,2019,Stroke,95.17334769277052,1943.0835696741703,115.83686594445,LM
269,Algeria,2019,Upper respiratory infections,0.0132142823293539,51.95684449077059,149380.21089622958,LM
270,Algeria,2020,Asthma,6.154648414281961,310.6025786196213,791.9138294930799,LM
271,Algeria,2020,Cardiovascular diseases,338.09070147011977,7038.097653716364,600.95804892517,LM
272,Algeria,2020,Chronic obstructive pulmonary disease,18.60043565180801,453.1572049397451,168.68409101684,LM
273,Algeria,2020,Chronic respiratory diseases,26.98630030430822,837.3967723791542,964.26253357182,LM
274,Algeria,2020,Environmental heat and cold exposure,0.073673351409267,6.423969958765638,30.54764729723,LM
275,Algeria,2020,Ischemic heart disease,185.2892279010628,3763.468332250152,258.97636440848,LM
276,Algeria,2020,Lower respiratory infections,19.67555722371149,531.470093904168,2870.9275402483,LM
277,Algeria,2020,Stroke,89.62788554768571,1832.936835845074,116.1057503869,LM
278,Algeria,2020,Upper respiratory infections,0.0130377931600012,51.85265672268354,149335.79011475286,LM
279,Algeria,2021,Asthma,6.240337282367153,311.69778561661434,790.6327299406701,LM
280,Algeria,2021,Cardiovascular diseases,328.25340492592323,6838.448286875001,603.7126247378001,LM
281,Algeria,2021,Chronic obstructive pulmonary disease,19.030605214000506,460.87843498274617,170.49894224286,LM
282,Algeria,2021,Chronic respiratory diseases,27.58289915319225,847.2334667873114,964.81772660701,LM
283,Algeria,2021,Environmental heat and cold exposure,0.0746045485325675,6.531436163255651,31.45699998273,LM
284,Algeria,2021,Ischemic heart disease,179.96332657181264,3655.777628784942,260.72818435721,LM
285,Algeria,2021,Lower respiratory infections,19.92960090487891,518.4773521672541,2975.17087347186,LM
286,Algeria,2021,Stroke,86.12598587809282,1763.79121666976,116.48926770196,LM
287,Algeria,2021,Upper respiratory infections,0.0131954651708676,51.88205595237997,149411.47646562682,LM
288,Algeria,2022,Asthma,6.696298407856369,321.08699161525897,788.9924742742501,LM
289,Algeria,2022,Cardiovascular diseases,325.612278974314,6845.316803624799,607.33307094299,LM
290,Algeria,2022,Chronic obstructive pulmonary disease,20.954074669213163,495.5259368144963,171.84072128619,LM
291,Algeria,2022,Chronic respiratory diseases,30.17394339050782,895.8014491100939,964.55199295831,LM
292,Algeria,2022,Environmental heat and cold exposure,0.0772982894479244,6.678777717373696,32.30114895357,LM
293,Algeria,2022,Ischemic heart disease,179.45225182734973,3683.648068506745,263.4114472298,LM
294,Algeria,2022,Lower respiratory infections,22.388300544439385,575.7397046223929,3089.56364511376,LM
295,Algeria,2022,Stroke,84.42953859841273,1745.2639422461316,116.84876433792,LM
296,Algeria,2022,Upper respiratory infections,0.0140903226744262,51.96202003775526,149503.7110015889,LM
